"filename","metadata.image_source","frequency","hex","R","G","B","image_url","name","office","party","date_int","w_cm"
"14444930.jpg","map/images/14444930.jpg",0.144607543945312,"#DADBD9",218,219,217,"https://tracy-st.github.io/hks-political-buttons/images/14444930.jpg","udall","President","Democrat",,3.7
"14444931.jpg","map/images/14444931.jpg",0.40809631347656206,"#2C2D2A",44,45,42,"https://tracy-st.github.io/hks-political-buttons/images/14444931.jpg","udall","President","Democrat",,3.7
"14444931.jpg","map/images/14444931.jpg",0.40580749511718706,"#02904E",2,144,78,"https://tracy-st.github.io/hks-political-buttons/images/14444931.jpg","udall","President","Democrat",,3.7
"14444931.jpg","map/images/14444931.jpg",0.028640747070312,"#35A376",53,163,118,"https://tracy-st.github.io/hks-political-buttons/images/14444931.jpg","udall","President","Democrat",,3.7
"14444931.jpg","map/images/14444931.jpg",0.014114379882812,"#88C6AC",136,198,172,"https://tracy-st.github.io/hks-political-buttons/images/14444931.jpg","udall","President","Democrat",,3.7
"14444931.jpg","map/images/14444931.jpg",0.143341064453125,"#DBDFDE",219,223,222,"https://tracy-st.github.io/hks-political-buttons/images/14444931.jpg","udall","President","Democrat",,3.7
"14444932.jpg","map/images/14444932.jpg",0.38385009765625,"#2D2C29",45,44,41,"https://tracy-st.github.io/hks-political-buttons/images/14444932.jpg","Udall","President","Democrat",,5.6
"14444932.jpg","map/images/14444932.jpg",0.100433349609375,"#625E3A",98,94,58,"https://tracy-st.github.io/hks-political-buttons/images/14444932.jpg","Udall","President","Democrat",,5.6
"14444932.jpg","map/images/14444932.jpg",0.170745849609375,"#9C8B43",156,139,67,"https://tracy-st.github.io/hks-political-buttons/images/14444932.jpg","Udall","President","Democrat",,5.6
"14444932.jpg","map/images/14444932.jpg",0.24546813964843703,"#87AA8F",135,170,143,"https://tracy-st.github.io/hks-political-buttons/images/14444932.jpg","Udall","President","Democrat",,5.6
"14444932.jpg","map/images/14444932.jpg",0.099502563476562,"#E4BA21",228,186,33,"https://tracy-st.github.io/hks-political-buttons/images/14444932.jpg","Udall","President","Democrat",,5.6
"14444933.jpg","map/images/14444933.jpg",0.47676086425781206,"#2D2B28",45,43,40,"https://tracy-st.github.io/hks-political-buttons/images/14444933.jpg","Udall","President","Democrat",,3.6
"14444933.jpg","map/images/14444933.jpg",0.09765625,"#E3290B",227,41,11,"https://tracy-st.github.io/hks-political-buttons/images/14444933.jpg","Udall","President","Democrat",,3.6
"14444933.jpg","map/images/14444933.jpg",0.02606201171875,"#C47064",196,112,100,"https://tracy-st.github.io/hks-political-buttons/images/14444933.jpg","Udall","President","Democrat",,3.6
"14444933.jpg","map/images/14444933.jpg",0.13433837890625,"#EAD50C",234,213,12,"https://tracy-st.github.io/hks-political-buttons/images/14444933.jpg","Udall","President","Democrat",,3.6
"14444933.jpg","map/images/14444933.jpg",0.265182495117187,"#E1DED4",225,222,212,"https://tracy-st.github.io/hks-political-buttons/images/14444933.jpg","Udall","President","Democrat",,3.6
"14444934.jpg","map/images/14444934.jpg",0.40773010253906206,"#302B29",48,43,41,"https://tracy-st.github.io/hks-political-buttons/images/14444934.jpg","Udall","President","Democrat",,3.7
"14444934.jpg","map/images/14444934.jpg",0.332138061523437,"#E1160D",225,22,13,"https://tracy-st.github.io/hks-political-buttons/images/14444934.jpg","Udall","President","Democrat",,3.7
"14444934.jpg","map/images/14444934.jpg",0.073410034179687,"#DD443F",221,68,63,"https://tracy-st.github.io/hks-political-buttons/images/14444934.jpg","Udall","President","Democrat",,3.7
"14444934.jpg","map/images/14444934.jpg",0.038742065429687,"#E4726E",228,114,110,"https://tracy-st.github.io/hks-political-buttons/images/14444934.jpg","Udall","President","Democrat",,3.7
"14444934.jpg","map/images/14444934.jpg",0.147979736328125,"#DFDFDF",223,223,223,"https://tracy-st.github.io/hks-political-buttons/images/14444934.jpg","Udall","President","Democrat",,3.7
"14444935.jpg","map/images/14444935.jpg",0.43208312988281206,"#2C2B2A",44,43,42,"https://tracy-st.github.io/hks-political-buttons/images/14444935.jpg","Udall for President","President","Democrat",1976,3.1
"14444935.jpg","map/images/14444935.jpg",0.269424438476562,"#353E7C",53,62,124,"https://tracy-st.github.io/hks-political-buttons/images/14444935.jpg","Udall for President","President","Democrat",1976,3.1
"14444935.jpg","map/images/14444935.jpg",0.128067016601562,"#666B98",102,107,152,"https://tracy-st.github.io/hks-political-buttons/images/14444935.jpg","Udall for President","President","Democrat",1976,3.1
"14444935.jpg","map/images/14444935.jpg",0.05229187011718701,"#9899B9",152,153,185,"https://tracy-st.github.io/hks-political-buttons/images/14444935.jpg","Udall for President","President","Democrat",1976,3.1
"14444935.jpg","map/images/14444935.jpg",0.118133544921875,"#E2E0E2",226,224,226,"https://tracy-st.github.io/hks-political-buttons/images/14444935.jpg","Udall for President","President","Democrat",1976,3.1
"14444936.jpg","map/images/14444936.jpg",0.24319458007812503,"#122881",18,40,129,"https://tracy-st.github.io/hks-political-buttons/images/14444936.jpg","Udall for President","President","Democrat",1976,3.1
"14444936.jpg","map/images/14444936.jpg",0.433349609375,"#2A2A29",42,42,41,"https://tracy-st.github.io/hks-political-buttons/images/14444936.jpg","Udall for President","President","Democrat",1976,3.1
"14444936.jpg","map/images/14444936.jpg",0.17767333984375,"#204591",32,69,145,"https://tracy-st.github.io/hks-political-buttons/images/14444936.jpg","Udall for President","President","Democrat",1976,3.1
"14444936.jpg","map/images/14444936.jpg",0.05621337890625,"#536CA2",83,108,162,"https://tracy-st.github.io/hks-political-buttons/images/14444936.jpg","Udall for President","President","Democrat",1976,3.1
"14444936.jpg","map/images/14444936.jpg",0.08956909179687501,"#D7DAD1",215,218,209,"https://tracy-st.github.io/hks-political-buttons/images/14444936.jpg","Udall for President","President","Democrat",1976,3.1
"14444937.jpg","map/images/14444937.jpg",0.435302734375,"#302C27",48,44,39,"https://tracy-st.github.io/hks-political-buttons/images/14444937.jpg","Udall President","President","Democrat",1976,2.5
"14444937.jpg","map/images/14444937.jpg",0.164215087890625,"#53452B",83,69,43,"https://tracy-st.github.io/hks-political-buttons/images/14444937.jpg","Udall President","President","Democrat",1976,2.5
"14444937.jpg","map/images/14444937.jpg",0.05741882324218701,"#927F41",146,127,65,"https://tracy-st.github.io/hks-political-buttons/images/14444937.jpg","Udall President","President","Democrat",1976,2.5
"14444937.jpg","map/images/14444937.jpg",0.258453369140625,"#DCBF1F",220,191,31,"https://tracy-st.github.io/hks-political-buttons/images/14444937.jpg","Udall President","President","Democrat",1976,2.5
"14444937.jpg","map/images/14444937.jpg",0.084609985351562,"#DAC294",218,194,148,"https://tracy-st.github.io/hks-political-buttons/images/14444937.jpg","Udall President","President","Democrat",1976,2.5
"14444938.jpg","map/images/14444938.jpg",0.40771484375,"#2A2A2B",42,42,43,"https://tracy-st.github.io/hks-political-buttons/images/14444938.jpg","Udall President","President","Democrat",1976,3
"14444938.jpg","map/images/14444938.jpg",0.305709838867187,"#1C6FB6",28,111,182,"https://tracy-st.github.io/hks-political-buttons/images/14444938.jpg","Udall President","President","Democrat",1976,3
"14444938.jpg","map/images/14444938.jpg",0.115371704101562,"#3292C3",50,146,195,"https://tracy-st.github.io/hks-political-buttons/images/14444938.jpg","Udall President","President","Democrat",1976,3
"14444938.jpg","map/images/14444938.jpg",0.06243896484375,"#62ADD4",98,173,212,"https://tracy-st.github.io/hks-political-buttons/images/14444938.jpg","Udall President","President","Democrat",1976,3
"14444938.jpg","map/images/14444938.jpg",0.1087646484375,"#D7D8D7",215,216,215,"https://tracy-st.github.io/hks-political-buttons/images/14444938.jpg","Udall President","President","Democrat",1976,3
"14444939.jpg","map/images/14444939.jpg",0.13311767578125,"#101515",16,21,21,"https://tracy-st.github.io/hks-political-buttons/images/14444939.jpg","Udall Udall Udall Udall Udall","President","Democrat",,3.5
"14444939.jpg","map/images/14444939.jpg",0.48501586914062506,"#323230",50,50,48,"https://tracy-st.github.io/hks-political-buttons/images/14444939.jpg","Udall Udall Udall Udall Udall","President","Democrat",,3.5
"14444939.jpg","map/images/14444939.jpg",0.04779052734375,"#5D6765",93,103,101,"https://tracy-st.github.io/hks-political-buttons/images/14444939.jpg","Udall Udall Udall Udall Udall","President","Democrat",,3.5
"14444939.jpg","map/images/14444939.jpg",0.080825805664062,"#AD88A4",173,136,164,"https://tracy-st.github.io/hks-political-buttons/images/14444939.jpg","Udall Udall Udall Udall Udall","President","Democrat",,3.5
"14444939.jpg","map/images/14444939.jpg",0.253250122070312,"#ADD2D2",173,210,210,"https://tracy-st.github.io/hks-political-buttons/images/14444939.jpg","Udall Udall Udall Udall Udall","President","Democrat",,3.5
"14444940.jpg","map/images/14444940.jpg",0.118209838867187,"#050B0E",5,11,14,"https://tracy-st.github.io/hks-political-buttons/images/14444940.jpg","Udall Udall Udall Udall Udall","President","Democrat",,3.5
"14444940.jpg","map/images/14444940.jpg",0.128936767578125,"#202526",32,37,38,"https://tracy-st.github.io/hks-political-buttons/images/14444940.jpg","Udall Udall Udall Udall Udall","President","Democrat",,3.5
"14444940.jpg","map/images/14444940.jpg",0.38240051269531206,"#313231",49,50,49,"https://tracy-st.github.io/hks-political-buttons/images/14444940.jpg","Udall Udall Udall Udall Udall","President","Democrat",,3.5
"14444940.jpg","map/images/14444940.jpg",0.112289428710937,"#334778",51,71,120,"https://tracy-st.github.io/hks-political-buttons/images/14444940.jpg","Udall Udall Udall Udall Udall","President","Democrat",,3.5
"14444940.jpg","map/images/14444940.jpg",0.258163452148437,"#16B6CD",22,182,205,"https://tracy-st.github.io/hks-political-buttons/images/14444940.jpg","Udall Udall Udall Udall Udall","President","Democrat",,3.5
"14444943.jpg","map/images/14444943.jpg",0.41813659667968706,"#292928",41,41,40,"https://tracy-st.github.io/hks-political-buttons/images/14444943.jpg","Bring Back Volpe","Governor","Republican",1964,2.2
"14444943.jpg","map/images/14444943.jpg",0.19807434082031203,"#0F5473",15,84,115,"https://tracy-st.github.io/hks-political-buttons/images/14444943.jpg","Bring Back Volpe","Governor","Republican",1964,2.2
"14444943.jpg","map/images/14444943.jpg",0.13494873046875,"#396781",57,103,129,"https://tracy-st.github.io/hks-political-buttons/images/14444943.jpg","Bring Back Volpe","Governor","Republican",1964,2.2
"14444943.jpg","map/images/14444943.jpg",0.036697387695312,"#748D99",116,141,153,"https://tracy-st.github.io/hks-political-buttons/images/14444943.jpg","Bring Back Volpe","Governor","Republican",1964,2.2
"14444943.jpg","map/images/14444943.jpg",0.21214294433593703,"#D7D4C3",215,212,195,"https://tracy-st.github.io/hks-political-buttons/images/14444943.jpg","Bring Back Volpe","Governor","Republican",1964,2.2
"14444944.jpg","map/images/14444944.jpg",0.42457580566406206,"#2B2828",43,40,40,"https://tracy-st.github.io/hks-political-buttons/images/14444944.jpg","Keep Volpe","Governor","Republican",1962,2.5
"14444944.jpg","map/images/14444944.jpg",0.1414794921875,"#1C2F6C",28,47,108,"https://tracy-st.github.io/hks-political-buttons/images/14444944.jpg","Keep Volpe","Governor","Republican",1962,2.5
"14444944.jpg","map/images/14444944.jpg",0.20594787597656203,"#C4352F",196,53,47,"https://tracy-st.github.io/hks-political-buttons/images/14444944.jpg","Keep Volpe","Governor","Republican",1962,2.5
"14444944.jpg","map/images/14444944.jpg",0.067657470703125,"#515982",81,89,130,"https://tracy-st.github.io/hks-political-buttons/images/14444944.jpg","Keep Volpe","Governor","Republican",1962,2.5
"14444944.jpg","map/images/14444944.jpg",0.16033935546875,"#D4D2D1",212,210,209,"https://tracy-st.github.io/hks-political-buttons/images/14444944.jpg","Keep Volpe","Governor","Republican",1962,2.5
"14444945.jpg","map/images/14444945.jpg",0.7164764404296871,"#2C2728",44,39,40,"https://tracy-st.github.io/hks-political-buttons/images/14444945.jpg","Volpe","Governor","Republican",,2.6
"14444945.jpg","map/images/14444945.jpg",0.087203979492187,"#5D533A",93,83,58,"https://tracy-st.github.io/hks-political-buttons/images/14444945.jpg","Volpe","Governor","Republican",,2.6
"14444945.jpg","map/images/14444945.jpg",0.04901123046875,"#897C5F",137,124,95,"https://tracy-st.github.io/hks-political-buttons/images/14444945.jpg","Volpe","Governor","Republican",,2.6
"14444945.jpg","map/images/14444945.jpg",0.0560302734375,"#C0B287",192,178,135,"https://tracy-st.github.io/hks-political-buttons/images/14444945.jpg","Volpe","Governor","Republican",,2.6
"14444945.jpg","map/images/14444945.jpg",0.091278076171875,"#EFE1B4",239,225,180,"https://tracy-st.github.io/hks-political-buttons/images/14444945.jpg","Volpe","Governor","Republican",,2.6
"14444946.jpg","map/images/14444946.jpg",0.159927368164062,"#2C2926",44,41,38,"https://tracy-st.github.io/hks-political-buttons/images/14444946.jpg","Volpe","Governor","Republican",,2.5
"14444946.jpg","map/images/14444946.jpg",0.45375061035156206,"#363432",54,52,50,"https://tracy-st.github.io/hks-political-buttons/images/14444946.jpg","Volpe","Governor","Republican",,2.5
"14444946.jpg","map/images/14444946.jpg",0.163589477539062,"#D31913",211,25,19,"https://tracy-st.github.io/hks-political-buttons/images/14444946.jpg","Volpe","Governor","Republican",,2.5
"14444946.jpg","map/images/14444946.jpg",0.063568115234375,"#C96C61",201,108,97,"https://tracy-st.github.io/hks-political-buttons/images/14444946.jpg","Volpe","Governor","Republican",,2.5
"14444946.jpg","map/images/14444946.jpg",0.159164428710937,"#E4D9C1",228,217,193,"https://tracy-st.github.io/hks-political-buttons/images/14444946.jpg","Volpe","Governor","Republican",,2.5
"14444947.jpg","map/images/14444947.jpg",0.43815612792968706,"#302D2A",48,45,42,"https://tracy-st.github.io/hks-political-buttons/images/14444947.jpg","Volpe Richardson","Governor","Republican",1964,3.5
"14444947.jpg","map/images/14444947.jpg",0.26019287109375,"#CC1113",204,17,19,"https://tracy-st.github.io/hks-political-buttons/images/14444947.jpg","Volpe Richardson","Governor","Republican",1964,3.5
"14444947.jpg","map/images/14444947.jpg",0.05227661132812501,"#D2404A",210,64,74,"https://tracy-st.github.io/hks-political-buttons/images/14444947.jpg","Volpe Richardson","Governor","Republican",1964,3.5
"14444947.jpg","map/images/14444947.jpg",0.028091430664062,"#D37C78",211,124,120,"https://tracy-st.github.io/hks-political-buttons/images/14444947.jpg","Volpe Richardson","Governor","Republican",1964,3.5
"14444947.jpg","map/images/14444947.jpg",0.22128295898437503,"#DAD5C0",218,213,192,"https://tracy-st.github.io/hks-political-buttons/images/14444947.jpg","Volpe Richardson","Governor","Republican",1964,3.5
"14444948.jpg","map/images/14444948.jpg",0.44094848632812506,"#2E2C2A",46,44,42,"https://tracy-st.github.io/hks-political-buttons/images/14444948.jpg","Vote the Man Vote Volpe","Governor","Republican",,2.6
"14444948.jpg","map/images/14444948.jpg",0.15960693359375,"#465471",70,84,113,"https://tracy-st.github.io/hks-political-buttons/images/14444948.jpg","Vote the Man Vote Volpe","Governor","Republican",,2.6
"14444948.jpg","map/images/14444948.jpg",0.152084350585937,"#C4393A",196,57,58,"https://tracy-st.github.io/hks-political-buttons/images/14444948.jpg","Vote the Man Vote Volpe","Governor","Republican",,2.6
"14444948.jpg","map/images/14444948.jpg",0.089828491210937,"#A3948D",163,148,141,"https://tracy-st.github.io/hks-political-buttons/images/14444948.jpg","Vote the Man Vote Volpe","Governor","Republican",,2.6
"14444948.jpg","map/images/14444948.jpg",0.15753173828125,"#DAD4C7",218,212,199,"https://tracy-st.github.io/hks-political-buttons/images/14444948.jpg","Vote the Man Vote Volpe","Governor","Republican",,2.6
"14444949.jpg","map/images/14444949.jpg",0.19282531738281203,"#131974",19,25,116,"https://tracy-st.github.io/hks-political-buttons/images/14444949.jpg","Vote Volpe","Governor","Republican",,2.5
"14444949.jpg","map/images/14444949.jpg",0.41105651855468706,"#2B2A29",43,42,41,"https://tracy-st.github.io/hks-political-buttons/images/14444949.jpg","Vote Volpe","Governor","Republican",,2.5
"14444949.jpg","map/images/14444949.jpg",0.142333984375,"#374384",55,67,132,"https://tracy-st.github.io/hks-political-buttons/images/14444949.jpg","Vote Volpe","Governor","Republican",,2.5
"14444949.jpg","map/images/14444949.jpg",0.05830383300781201,"#686E9A",104,110,154,"https://tracy-st.github.io/hks-political-buttons/images/14444949.jpg","Vote Volpe","Governor","Republican",,2.5
