iiifid,libraryId,frequency,Hex,R,G,B,name,earliest_date,latest_date,wcm,dim2cm,dim3cm,person,party,location,office
497511233,103405442,0.5050048828,#1E1E1E,30,30,30,Judge For yourself Tom Keefe,,,9,,,,,,
497511233,103405442,0.1801147461,#E6E2DE,230,226,222,Judge For yourself Tom Keefe,,,9,,,,,,
497511233,103405442,0.1376495361,#3D548A,61,84,138,Judge For yourself Tom Keefe,,,9,,,,,,
497511233,103405442,0.1145935059,#BEB8B8,190,184,184,Judge For yourself Tom Keefe,,,9,,,,,,
497511233,103405442,0.0626373291,#CE2832,206,40,50,Judge For yourself Tom Keefe,,,9,,,,,,
497510246,103405446,0.4640045166,#B3B0C1,179,176,193,Yuri Dashevsky for U.S. Congress ; 2022 ; NY CD8,,,3.1,,,,,,
497510246,103405446,0.2855682373,#212020,33,32,32,Yuri Dashevsky for U.S. Congress ; 2022 ; NY CD8,,,3.1,,,,,,
497510246,103405446,0.1079101563,#3D3D47,61,61,71,Yuri Dashevsky for U.S. Congress ; 2022 ; NY CD8,,,3.1,,,,,,
497510246,103405446,0.08354187012,#8A7E8A,138,126,138,Yuri Dashevsky for U.S. Congress ; 2022 ; NY CD8,,,3.1,,,,,,
497510246,103405446,0.05897521973,#90353A,144,53,58,Yuri Dashevsky for U.S. Congress ; 2022 ; NY CD8,,,3.1,,,,,,
497511236,103405450,0.6340026855,#173676,23,54,118,Elect George J. Camino County Court Judge,,,7,,,,,,
497511236,103405450,0.1300048828,#212223,33,34,35,Elect George J. Camino County Court Judge,,,7,,,,,,
497511236,103405450,0.1180114746,#DAD6CC,218,214,204,Elect George J. Camino County Court Judge,,,7,,,,,,
497511236,103405450,0.08030700684,#445A82,68,90,130,Elect George J. Camino County Court Judge,,,7,,,,,,
497511236,103405450,0.0376739502,#8B96AA,139,150,170,Elect George J. Camino County Court Judge,,,7,,,,,,
497510249,103405456,0.5076141357,#AC3E34,172,62,52,David Kim for Congress 2022 ; CA-34,,,3.7,,,,,,
497510249,103405456,0.2904052734,#21201E,33,32,30,David Kim for Congress 2022 ; CA-34,,,3.7,,,,,,
497510249,103405456,0.09651184082,#B8948A,184,148,138,David Kim for Congress 2022 ; CA-34,,,3.7,,,,,,
497510249,103405456,0.06867980957,#B3655B,179,101,91,David Kim for Congress 2022 ; CA-34,,,3.7,,,,,,
497510249,103405456,0.03678894043,#6A8796,106,135,150,David Kim for Congress 2022 ; CA-34,,,3.7,,,,,,
497510252,103405458,0.3027954102,#2A2C3C,42,44,60,Elect Science ; Rebekah Jones for Congress,,,5.6,,,,,,
497510252,103405458,0.2891082764,#212121,33,33,33,Elect Science ; Rebekah Jones for Congress,,,5.6,,,,,,
497510252,103405458,0.189743042,#6E7E54,110,126,84,Elect Science ; Rebekah Jones for Congress,,,5.6,,,,,,
497510252,103405458,0.1593933105,#314571,49,69,113,Elect Science ; Rebekah Jones for Congress,,,5.6,,,,,,
497510252,103405458,0.05895996094,#B2B1BC,178,177,188,Elect Science ; Rebekah Jones for Congress,,,5.6,,,,,,
497510255,103405468,0.4536743164,#A59469,165,148,105,Team Issa,,,1.9,2.5,,,,,
497510255,103405468,0.2181396484,#042242,4,34,66,Team Issa,,,1.9,2.5,,,,,
497510255,103405468,0.1345977783,#1E1F1B,30,31,27,Team Issa,,,1.9,2.5,,,,,
497510255,103405468,0.1138458252,#A07F04,160,127,4,Team Issa,,,1.9,2.5,,,,,
497510255,103405468,0.07974243164,#A92318,169,35,24,Team Issa,,,1.9,2.5,,,,,
497511242,103405470,0.6863250732,#E3E2ED,227,226,237,Obama,,,7.8,,,,,,
497511242,103405470,0.1794128418,#222326,34,35,38,Obama,,,7.8,,,,,,
497511242,103405470,0.07833862305,#3F367A,63,54,122,Obama,,,7.8,,,,,,
497511242,103405470,0.03399658203,#9B93A7,155,147,167,Obama,,,7.8,,,,,,
497511242,103405470,0.02192687988,#D4353B,212,53,59,Obama,,,7.8,,,,,,
497510258,103405478,0.3463287354,#242423,36,36,35,U.S. out of El Salvador,,,4.4,,,,,,
497510258,103405478,0.2859802246,#CBC4B6,203,196,182,U.S. out of El Salvador,,,4.4,,,,,,
497510258,103405478,0.2165527344,#151414,21,20,20,U.S. out of El Salvador,,,4.4,,,,,,
497510258,103405478,0.1038208008,#ADA79D,173,167,157,U.S. out of El Salvador,,,4.4,,,,,,
497510258,103405478,0.04731750488,#635F5A,99,95,90,U.S. out of El Salvador,,,4.4,,,,,,
497511245,103405480,0.3898620605,#2D292D,45,41,45,Paul Tonko and Barack Obama,,,7.8,,,,,,
497511245,103405480,0.338104248,#373473,55,52,115,Paul Tonko and Barack Obama,,,7.8,,,,,,
497511245,103405480,0.1149597168,#965A4B,150,90,75,Paul Tonko and Barack Obama,,,7.8,,,,,,
497511245,103405480,0.08369445801,#BB9C76,187,156,118,Paul Tonko and Barack Obama,,,7.8,,,,,,
497511245,103405480,0.0733795166,#706881,112,104,129,Paul Tonko and Barack Obama,,,7.8,,,,,,
497511248,103405482,0.3267822266,#D3B722,211,183,34,Support Paul Tonko Congress,,,7.8,,,,,,
497511248,103405482,0.2442626953,#303061,48,48,97,Support Paul Tonko Congress,,,7.8,,,,,,
497511248,103405482,0.2399902344,#C4C5DC,196,197,220,Support Paul Tonko Congress,,,7.8,,,,,,
497511248,103405482,0.1135253906,#232223,35,34,35,Support Paul Tonko Congress,,,7.8,,,,,,
497511248,103405482,0.07543945313,#79747E,121,116,126,Support Paul Tonko Congress,,,7.8,,,,,,
497510261,103405488,0.5126647949,#01774B,1,119,75,to life ; AIDS action committee,,,4.9,,,,,,
497510261,103405488,0.2866973877,#222321,34,35,33,to life ; AIDS action committee,,,4.9,,,,,,
497510261,103405488,0.0940246582,#B49A61,180,154,97,to life ; AIDS action committee,,,4.9,,,,,,
497510261,103405488,0.05819702148,#3B7951,59,121,81,to life ; AIDS action committee,,,4.9,,,,,,
497510261,103405488,0.0484161377,#6B966E,107,150,110,to life ; AIDS action committee,,,4.9,,,,,,
497510264,103405490,0.4135437012,#22201E,34,32,30,Solidarity ; Boycott Grapes,,,3.7,,,,,,
497510264,103405490,0.2151031494,#C39E95,195,158,149,Solidarity ; Boycott Grapes,,,3.7,,,,,,
497510264,103405490,0.1753082275,#C0BBAE,192,187,174,Solidarity ; Boycott Grapes,,,3.7,,,,,,
497510264,103405490,0.1596221924,#B2AFA2,178,175,162,Solidarity ; Boycott Grapes,,,3.7,,,,,,
497510264,103405490,0.03642272949,#69625B,105,98,91,Solidarity ; Boycott Grapes,,,3.7,,,,,,
497511251,103405492,0.7303619385,#1E206B,30,32,107,Bill Clinton For President,,,7.7,,,,,,
497511251,103405492,0.1378631592,#232023,35,32,35,Bill Clinton For President,,,7.7,,,,,,
497511251,103405492,0.06173706055,#BCBABC,188,186,188,Bill Clinton For President,,,7.7,,,,,,
497511251,103405492,0.04644775391,#5C5D8C,92,93,140,Bill Clinton For President,,,7.7,,,,,,
497511251,103405492,0.02359008789,#B62030,182,32,48,Bill Clinton For President,,,7.7,,,,,,
497510267,103405498,0.2930145264,#B6B6C3,182,182,195,Warren,,,3.1,,,,,,
497510267,103405498,0.2889862061,#201F1E,32,31,30,Warren,,,3.1,,,,,,
497510267,103405498,0.2553253174,#1F294C,31,41,76,Warren,,,3.1,,,,,,
497510267,103405498,0.1246337891,#A52736,165,39,54,Warren,,,3.1,,,,,,
497510267,103405498,0.03804016113,#696C88,105,108,136,Warren,,,3.1,,,,,,
497511254,103405502,0.7277984619,#252222,37,34,34,Victory '92,,,5.2,,,,,,
497511254,103405502,0.08944702148,#544C4E,84,76,78,Victory '92,,,5.2,,,,,,
497511254,103405502,0.07057189941,#817A7F,129,122,127,Victory '92,,,5.2,,,,,,
497511254,103405502,0.06549072266,#B0AAAF,176,170,175,Victory '92,,,5.2,,,,,,
497511254,103405502,0.04669189453,#CB1E32,203,30,50,Victory '92,,,5.2,,,,,,
497510270,103405506,0.5545349121,#1F1C1B,31,28,27,Health Care not Warfare! Dump Bush! US Labor Against the War,,,5.5,,,,,,
497510270,103405506,0.2001190186,#A72826,167,40,38,Health Care not Warfare! Dump Bush! US Labor Against the War,,,5.5,,,,,,
497510270,103405506,0.1031951904,#B7B4A7,183,180,167,Health Care not Warfare! Dump Bush! US Labor Against the War,,,5.5,,,,,,
497510270,103405506,0.09243774414,#4C3735,76,55,53,Health Care not Warfare! Dump Bush! US Labor Against the War,,,5.5,,,,,,
497510270,103405506,0.04971313477,#7C7871,124,120,113,Health Care not Warfare! Dump Bush! US Labor Against the War,,,5.5,,,,,,
497511257,103405512,0.6407318115,#DEDAD8,222,218,216,Spitzer 2002 NYS Attorney General,,,7.8,,,,,,
497511257,103405512,0.1272888184,#323D8F,50,61,143,Spitzer 2002 NYS Attorney General,,,7.8,,,,,,
497511257,103405512,0.1048583984,#232323,35,35,35,Spitzer 2002 NYS Attorney General,,,7.8,,,,,,
497511257,103405512,0.07272338867,#D52745,213,39,69,Spitzer 2002 NYS Attorney General,,,7.8,,,,,,
497511257,103405512,0.05439758301,#AA99B2,170,153,178,Spitzer 2002 NYS Attorney General,,,7.8,,,,,,
497511260,103405514,0.3702545166,#262728,38,39,40,Mark Powers Family Court Judge,,,7.8,,,,,,
497511260,103405514,0.3566131592,#08976C,8,151,108,Mark Powers Family Court Judge,,,7.8,,,,,,
497511260,103405514,0.204788208,#D5D5D7,213,213,215,Mark Powers Family Court Judge,,,7.8,,,,,,
497511260,103405514,0.04774475098,#47866F,71,134,111,Mark Powers Family Court Judge,,,7.8,,,,,,
497511260,103405514,0.02059936523,#A2ABA9,162,171,169,Mark Powers Family Court Judge,,,7.8,,,,,,
497510273,103405516,0.2864837646,#222120,34,33,32,AIDS Aware ; From all walks of life '89,,,3.6,,,,,,
497510273,103405516,0.2367858887,#BCB7AB,188,183,171,AIDS Aware ; From all walks of life '89,,,3.6,,,,,,
497510273,103405516,0.2336883545,#B0A99E,176,169,158,AIDS Aware ; From all walks of life '89,,,3.6,,,,,,
497510273,103405516,0.2250213623,#B78682,183,134,130,AIDS Aware ; From all walks of life '89,,,3.6,,,,,,
497510273,103405516,0.01802062988,#D5D0C4,213,208,196,AIDS Aware ; From all walks of life '89,,,3.6,,,,,,
497511263,103405522,0.6371307373,#01875D,1,135,93,Elect Jo Anne Assini Family Court Judge,,,7.8,,,,,,
497511263,103405522,0.1544952393,#D3D0B6,211,208,182,Elect Jo Anne Assini Family Court Judge,,,7.8,,,,,,
497511263,103405522,0.1168365479,#212423,33,36,35,Elect Jo Anne Assini Family Court Judge,,,7.8,,,,,,
497511263,103405522,0.0553894043,#389071,56,144,113,Elect Jo Anne Assini Family Court Judge,,,7.8,,,,,,
497511263,103405522,0.03614807129,#84B396,132,179,150,Elect Jo Anne Assini Family Court Judge,,,7.8,,,,,,
497510276,103405526,0.5393218994,#161515,22,21,21,Animal Liberation,,,2.9,,,,,,
497510276,103405526,0.2426757813,#201F1F,32,31,31,Animal Liberation,,,2.9,,,,,,
497510276,103405526,0.08587646484,#3D3C3A,61,60,58,Animal Liberation,,,2.9,,,,,,
497510276,103405526,0.07395935059,#828181,130,129,129,Animal Liberation,,,2.9,,,,,,
497510276,103405526,0.05816650391,#5B5A58,91,90,88,Animal Liberation,,,2.9,,,,,,
497510279,103405528,0.4165649414,#22201C,34,32,28,Stop Apartheid ; Boycott Shell,,,4.9,,,,,,
497510279,103405528,0.2252807617,#A78F4C,167,143,76,Stop Apartheid ; Boycott Shell,,,4.9,,,,,,
497510279,103405528,0.1714019775,#9A6920,154,105,32,Stop Apartheid ; Boycott Shell,,,4.9,,,,,,
497510279,103405528,0.147644043,#B39F6C,179,159,108,Stop Apartheid ; Boycott Shell,,,4.9,,,,,,
497510279,103405528,0.03910827637,#645733,100,87,51,Stop Apartheid ; Boycott Shell,,,4.9,,,,,,
497510282,103405532,0.364944458,#24211E,36,33,30,Viva la Mujer [female symbol],,,3.7,,,,,,
497510282,103405532,0.2382049561,#BC9A6B,188,154,107,Viva la Mujer [female symbol],,,3.7,,,,,,
497510282,103405532,0.2320861816,#C6AD7F,198,173,127,Viva la Mujer [female symbol],,,3.7,,,,,,
497510282,103405532,0.1265106201,#B28459,178,132,89,Viva la Mujer [female symbol],,,3.7,,,,,,
497510282,103405532,0.03825378418,#6A523D,106,82,61,Viva la Mujer [female symbol],,,3.7,,,,,,
497511266,103405534,0.4103546143,#312861,49,40,97,"It's the Supreme Court, Stupid!",,,7.5,,,,,,
497511266,103405534,0.3013305664,#212121,33,33,33,"It's the Supreme Court, Stupid!",,,7.5,,,,,,
497511266,103405534,0.1813812256,#B52842,181,40,66,"It's the Supreme Court, Stupid!",,,7.5,,,,,,
497511266,103405534,0.0700378418,#E3DAEA,227,218,234,"It's the Supreme Court, Stupid!",,,7.5,,,,,,
497511266,103405534,0.03689575195,#9779A4,151,121,164,"It's the Supreme Court, Stupid!",,,7.5,,,,,,
497510285,103405540,0.4325866699,#6D2932,109,41,50,Central America is Reagan's war on poverty,,,3.1,,,,,,
497510285,103405540,0.287612915,#201F1E,32,31,30,Central America is Reagan's war on poverty,,,3.1,,,,,,
497510285,103405540,0.1101837158,#ACA192,172,161,146,Central America is Reagan's war on poverty,,,3.1,,,,,,
497510285,103405540,0.1037445068,#9C8B80,156,139,128,Central America is Reagan's war on poverty,,,3.1,,,,,,
497510285,103405540,0.06587219238,#815856,129,88,86,Central America is Reagan's war on poverty,,,3.1,,,,,,
497510288,103405542,0.4193572998,#C5C2B9,197,194,185,Pro Union ; Pro Choice,,,3.8,3.8,,,,,
497510288,103405542,0.2499084473,#77AEB8,119,174,184,Pro Union ; Pro Choice,,,3.8,3.8,,,,,
497510288,103405542,0.2059631348,#232424,35,36,36,Pro Union ; Pro Choice,,,3.8,3.8,,,,,
497510288,103405542,0.06675720215,#B89785,184,151,133,Pro Union ; Pro Choice,,,3.8,3.8,,,,,
497510288,103405542,0.05801391602,#596566,89,101,102,Pro Union ; Pro Choice,,,3.8,3.8,,,,,
497511269,103405544,0.3639831543,#242223,36,34,35,Kerry Edwards Taking America Forward,,,7.5,,,,,,
497511269,103405544,0.3416595459,#402F5D,64,47,93,Kerry Edwards Taking America Forward,,,7.5,,,,,,
497511269,103405544,0.1238555908,#8B7995,139,121,149,Kerry Edwards Taking America Forward,,,7.5,,,,,,
497511269,103405544,0.117401123,#CAC1D4,202,193,212,Kerry Edwards Taking America Forward,,,7.5,,,,,,
497511269,103405544,0.05310058594,#9F373C,159,55,60,Kerry Edwards Taking America Forward,,,7.5,,,,,,
497510291,103405550,0.4513244629,#B8B099,184,176,153,"Juce & Peace in Central America & Southern Africa ; April 25-27 ; Washington, D.C. 1987",1987,1987,4.4,,,,,,
497510291,103405550,0.2904052734,#20201F,32,32,31,"Juce & Peace in Central America & Southern Africa ; April 25-27 ; Washington, D.C. 1987",1987,1987,4.4,,,,,,
497510291,103405550,0.1438140869,#8CA2A0,140,162,160,"Juce & Peace in Central America & Southern Africa ; April 25-27 ; Washington, D.C. 1987",1987,1987,4.4,,,,,,
497510291,103405550,0.06007385254,#A58477,165,132,119,"Juce & Peace in Central America & Southern Africa ; April 25-27 ; Washington, D.C. 1987",1987,1987,4.4,,,,,,
497510291,103405550,0.05438232422,#1D7E93,29,126,147,"Juce & Peace in Central America & Southern Africa ; April 25-27 ; Washington, D.C. 1987",1987,1987,4.4,,,,,,
497511272,103405552,0.357925415,#C24637,194,70,55,US Flag,,,7,,,,,,
497511272,103405552,0.3559265137,#D1B77C,209,183,124,US Flag,,,7,,,,,,
497511272,103405552,0.1421203613,#252222,37,34,34,US Flag,,,7,,,,,,
497511272,103405552,0.1100006104,#074E67,7,78,103,US Flag,,,7,,,,,,
497511272,103405552,0.03402709961,#6A766C,106,118,108,US Flag,,,7,,,,,,
497510294,103405560,0.4471588135,#37291B,55,41,27,Foster Equality,,,3.6,,,,,,
497510294,103405560,0.2855834961,#1F1E1E,31,30,30,Foster Equality,,,3.6,,,,,,
497510294,103405560,0.1620178223,#AD5F2D,173,95,45,Foster Equality,,,3.6,,,,,,
497510294,103405560,0.06117248535,#513D2A,81,61,42,Foster Equality,,,3.6,,,,,,
497510294,103405560,0.04406738281,#70573F,112,87,63,Foster Equality,,,3.6,,,,,,
497511275,103405562,0.5866241455,#E6E6EE,230,230,238,W Stands For Women,,,5.2,,,,,,
497511275,103405562,0.1527862549,#242529,36,37,41,W Stands For Women,,,5.2,,,,,,
497511275,103405562,0.1198120117,#CDC5CD,205,197,205,W Stands For Women,,,5.2,,,,,,
497511275,103405562,0.08123779297,#DA3149,218,49,73,W Stands For Women,,,5.2,,,,,,
497511275,103405562,0.05953979492,#6D6D7B,109,109,123,W Stands For Women,,,5.2,,,,,,
497510297,103405570,0.4374847412,#21201E,33,32,30,Cambodia No!,,,3.1,,,,,,
497510297,103405570,0.2881469727,#ADA89A,173,168,154,Cambodia No!,,,3.1,,,,,,
497510297,103405570,0.2015686035,#BCB6A6,188,182,166,Cambodia No!,,,3.1,,,,,,
497510297,103405570,0.03736877441,#89857C,137,133,124,Cambodia No!,,,3.1,,,,,,
497510297,103405570,0.0354309082,#535049,83,80,73,Cambodia No!,,,3.1,,,,,,
497511278,103405572,0.6313934326,#37326D,55,50,109,Elect Peggy King Schenectady County Legislator,,,4.3,,,,,,
497511278,103405572,0.1500396729,#CFCFE0,207,207,224,Elect Peggy King Schenectady County Legislator,,,4.3,,,,,,
497511278,103405572,0.1133270264,#222222,34,34,34,Elect Peggy King Schenectady County Legislator,,,4.3,,,,,,
497511278,103405572,0.07574462891,#7C7B9F,124,123,159,Elect Peggy King Schenectady County Legislator,,,4.3,,,,,,
497511278,103405572,0.02949523926,#B72835,183,40,53,Elect Peggy King Schenectady County Legislator,,,4.3,,,,,,
497511281,103405574,0.4847412109,#23221F,35,34,31,Elect District #2 Carl A. Olsen County Legislature,,,7,,,,,,
497511281,103405574,0.3559417725,#EAD704,234,215,4,Elect District #2 Carl A. Olsen County Legislature,,,7,,,,,,
497511281,103405574,0.09582519531,#DFDCDA,223,220,218,Elect District #2 Carl A. Olsen County Legislature,,,7,,,,,,
497511281,103405574,0.03561401367,#867D0E,134,125,14,Elect District #2 Carl A. Olsen County Legislature,,,7,,,,,,
497511281,103405574,0.02787780762,#74716F,116,113,111,Elect District #2 Carl A. Olsen County Legislature,,,7,,,,,,
497510300,103405580,0.3494415283,#959490,149,148,144,Don't build walls,,,2.2,,,,,,
497510300,103405580,0.3056182861,#151515,21,21,21,Don't build walls,,,2.2,,,,,,
497510300,103405580,0.1897277832,#2F2927,47,41,39,Don't build walls,,,2.2,,,,,,
497510300,103405580,0.1136169434,#5D5E5C,93,94,92,Don't build walls,,,2.2,,,,,,
497510300,103405580,0.04159545898,#B8B5B0,184,181,176,Don't build walls,,,2.2,,,,,,
497510303,103405582,0.4021606445,#B2A95D,178,169,93,Break the law ; Buy Nicaraguan,,,4.9,,,,,,
497510303,103405582,0.397857666,#22201C,34,32,28,Break the law ; Buy Nicaraguan,,,4.9,,,,,,
497510303,103405582,0.1293182373,#C3B752,195,183,82,Break the law ; Buy Nicaraguan,,,4.9,,,,,,
497510303,103405582,0.03622436523,#857F4C,133,127,76,Break the law ; Buy Nicaraguan,,,4.9,,,,,,
497510303,103405582,0.03443908691,#514C2E,81,76,46,Break the law ; Buy Nicaraguan,,,4.9,,,,,,
497511284,103405584,0.5179290771,#E1D9D1,225,217,209,Safe Jobs Keep the Promise alive,,,7,,,,,,
497511284,103405584,0.201171875,#DABDB9,218,189,185,Safe Jobs Keep the Promise alive,,,7,,,,,,
497511284,103405584,0.1413726807,#242323,36,35,35,Safe Jobs Keep the Promise alive,,,7,,,,,,
497511284,103405584,0.07225036621,#895281,137,82,129,Safe Jobs Keep the Promise alive,,,7,,,,,,
497511284,103405584,0.06727600098,#B8859E,184,133,158,Safe Jobs Keep the Promise alive,,,7,,,,,,
497510306,103405592,0.3778076172,#216A84,33,106,132,"Postal Workers for Peace [dove with a letter in its mouth that says ""jobs not war""]",,,3.9,3.9,,,,,
497510306,103405592,0.2350311279,#16516F,22,81,111,"Postal Workers for Peace [dove with a letter in its mouth that says ""jobs not war""]",,,3.9,3.9,,,,,
497510306,103405592,0.1656646729,#B6B3A8,182,179,168,"Postal Workers for Peace [dove with a letter in its mouth that says ""jobs not war""]",,,3.9,3.9,,,,,
497510306,103405592,0.118560791,#202020,32,32,32,"Postal Workers for Peace [dove with a letter in its mouth that says ""jobs not war""]",,,3.9,3.9,,,,,
497510306,103405592,0.102935791,#758892,117,136,146,"Postal Workers for Peace [dove with a letter in its mouth that says ""jobs not war""]",,,3.9,3.9,,,,,
497511287,103405594,0.4658355713,#CFD4E5,207,212,229,Sherrod Brown Senator for Ohio,,,6.8,,,,,,
497511287,103405594,0.2143859863,#C33B3C,195,59,60,Sherrod Brown Senator for Ohio,,,6.8,,,,,,
497511287,103405594,0.1411132813,#364084,54,64,132,Sherrod Brown Senator for Ohio,,,6.8,,,,,,
497511287,103405594,0.1183929443,#262222,38,34,34,Sherrod Brown Senator for Ohio,,,6.8,,,,,,
497511287,103405594,0.0602722168,#AA94AC,170,148,172,Sherrod Brown Senator for Ohio,,,6.8,,,,,,
497510309,103405602,0.2920684814,#20201F,32,32,31,I Pledge to RESIST a U.S. WAR in Central America,,,3.6,,,,,,
497510309,103405602,0.2583618164,#A29DA6,162,157,166,I Pledge to RESIST a U.S. WAR in Central America,,,3.6,,,,,,
497510309,103405602,0.2065429688,#810C60,129,12,96,I Pledge to RESIST a U.S. WAR in Central America,,,3.6,,,,,,
497510309,103405602,0.1652832031,#9B7591,155,117,145,I Pledge to RESIST a U.S. WAR in Central America,,,3.6,,,,,,
497510309,103405602,0.07774353027,#8E4E7B,142,78,123,I Pledge to RESIST a U.S. WAR in Central America,,,3.6,,,,,,
497511290,103405604,0.6065826416,#DFDED3,223,222,211,J' [heart] La Paix,,,6.5,,,,,,
497511290,103405604,0.1595153809,#252524,37,37,36,J' [heart] La Paix,,,6.5,,,,,,
497511290,103405604,0.145980835,#058DB5,5,141,181,J' [heart] La Paix,,,6.5,,,,,,
497511290,103405604,0.04815673828,#D12A2F,209,42,47,J' [heart] La Paix,,,6.5,,,,,,
497511290,103405604,0.0397644043,#8DAFAB,141,175,171,J' [heart] La Paix,,,6.5,,,,,,
